id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount
BR010610,Cc1cccc(OCC(COc2cccc(C)c2)N=[N+]=[N-])c1,297.358,67.22,5,0,4.440140000000004,7,2
BR010580,CS(=O)(=O)OC(COc1ccccc1[N+](=O)[O-])COc1ccccc1[N+](=O)[O-],412.3760000000002,148.11,11,0,2.3056,10,2
V1_5_570,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC=C5[C@@H](CC[C@H](O)C5(C)C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,426.72900000000027,20.23,1,1,8.168900000000008,0,5
BR010223,COC1=CC(=O)c2ccccc2C1=O,188.182,43.370000000000005,3,0,1.5958999999999999,1,2
BR010026,N#Cc1ccc(/C=C/C(=O)O)cc1,173.171,61.09,3,1,1.6560799999999998,2,1
V1_5_717,C=CCc1cc(OC)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1NC(C)=O,383.39700000000005,137.71,9,5,-0.4392000000000009,7,2
BR010374,O=C(O)CCc1ccc(O)cc1,166.17600000000002,57.53,3,2,1.4094,3,1
V1_5_329,CO[C@H]1O[C@H](COC/C=C/c2ccccc2)[C@H](NC(=O)c2ccccc2I)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,719.6160000000001,75.25,7,1,6.661700000000008,14,5
BR010225,Cc1cc2c(o1)C(=O)c1ccccc1C2=O,212.204,47.28,3,0,2.3634199999999996,0,3
BR010019,N#Cc1ccccc1/C=C/C(=O)NCC(NC(=O)OCc1ccccc1)C(=O)O,393.3990000000001,128.52,8,3,2.06728,8,2
BR010531,CC(=O)OC[C@H]1O[C@@H](n2nc(-c3ccc(Cl)cc3)oc2=S)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,542.9500000000003,145.39000000000001,12,0,2.7815900000000005,7,3
BR020040,O[C@H](c1ccncc1)[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1,412.946,70.4,5,2,5.550200000000004,5,4
BR010668,COc1cc(-c2nc3cc(C(=N)N)ccc3[nH]2)ccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,444.4440000000002,187.16,11,8,-0.29873000000000055,6,4
V1_5_1070,O=C(O)CCC(=O)Nc1ccc(C(=O)NN=Cc2cccc(O)c2)cc1,355.3500000000001,128.09,8,4,1.9593999999999998,7,2
V1_5_422,CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](NS(=O)(=O)c3ccccc3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,775.7350000000001,257.9599999999999,20,1,-0.41539999999999133,14,3
V1_5_951,CCCCCCN1CCN(Cc2ccccc2)CC1,260.425,6.48,2,0,3.3845000000000027,7,2
BR010478,CC(C)(C)OC(=O)N1[C@@H](COc2ccc3ccccc3c2)COC1(C)C,357.45000000000016,48.0,5,0,4.590600000000004,3,3
V1_5_930,CCCCCCCCNC(=O)c1cnccn1,235.33100000000002,54.88,4,1,2.5669000000000004,8,1
V1_5_956,CCCCCCN1CCN(C(=O)c2ccc(OC)cc2)CC1,304.4340000000001,32.78,4,0,3.0333000000000014,7,2
V1_5_380,O=[N+]([O-])c1cccc(OC[C@H](O)CO)c1,213.18899999999996,92.83000000000001,6,2,0.3268000000000001,5,1
BR010108,O[C@@H]1[C@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1,540.6560000000003,66.38000000000001,6,1,5.676600000000006,13,5
V1_5_308,COC(=O)c1ccc(O)c(NC(=O)/C=C/c2ccccc2)c1,297.31,75.63,5,2,2.830700000000001,4,2
BR010693,COc1cc(-c2nc3cc(N=C(N)N)ccc3[nH]2)ccc1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,915.8590000000003,323.3299999999999,24,5,1.1419000000000072,16,5
V1_5_457,Nc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,271.269,125.40000000000002,7,6,-1.5525,3,2
BR010623,Cc1ccc(OCC(COc2ccc(C)cc2)N2CCOCC2)cc1,341.4510000000002,30.930000000000003,4,0,3.4620400000000027,7,3
V1_5_448,COC(=O)c1ccc(O[C@@H]2O[C@H](CNC(C)=O)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1,517.4840000000002,213.7,14,7,-3.380099999999996,8,3
V1_5_1062,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2O)cc1,306.343,95.5,6,3,2.1513999999999998,4,2
BR020051,O=[N+]([O-])c1cccc([C@@H](O)[C@H]2CCCC/C2=N\Nc2nc(-c3ccccc3)cs2)c1,422.51000000000005,100.65,7,2,5.410000000000004,6,4
BR010380,CC1(C)O[C@H]2O[C@H]([C@H](O)CO)[C@H](OCCCc3ccccc3)[C@H]2O1,338.4,77.38000000000001,6,2,1.2339999999999998,7,3
V1_5_126,C[C@@]12CCC[C@@](C)(C(=O)O)[C@@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](C)(O)C3,320.473,57.53,3,2,4.234900000000003,1,4
BR020243,O=C(NCc1ccccc1)c1ccc(CBr)cc1,304.187,29.1,2,1,3.5115000000000025,4,2
BR010061,CC(=O)NC[C@H]1O[C@H](OC[C@H](O)[C@@H](O)CN)[C@H](NC(C)=O)[C@@H](O)[C@@H]1O,365.38300000000004,183.6,11,8,-4.228999999999993,8,1
V1_5_143,CC1(C)CC=Cc2cc3c(O)ccc(O)c3cc21,240.302,40.46,2,2,3.945500000000002,0,3
BR010364,C=COc1ccc(CCCO[C@@H]2[C@@H](O)[C@H](O)O[C@H](CO)[C@H]2O)cc1,340.37200000000007,108.61000000000001,7,4,-0.04200000000000048,8,2
BR020352,CC1(C)O[C@H]2O[C@H]([C@@H]3COC(C)(C)O3)[C@H](OC/C=C/c3ccccc3)[C@H]2O1,376.449,55.38000000000001,6,0,3.1129000000000016,5,4
BR010321,C[N+]1(Cc2ccccc2)[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1CO,268.33299999999997,80.92,5,4,-0.9096000000000002,4,2
BR010483,CC(C)(C)OC(=O)N1COC[C@@H]1COc1ccc([N+](=O)[O-])cc1,324.333,91.14,8,0,2.567000000000001,4,2
BR010598,N#Cc1ccccc1OCC(COc1ccccc1C#N)N=[N+]=[N-],319.324,114.8,7,0,3.5666600000000024,7,2
V1_5_952,CCCCCCN1CCN(Cc2ccc(OC)cc2)CC1,290.4510000000001,15.71,3,0,3.3931000000000022,8,2
V1_5_298,COc1cc(CCCNC(=O)CCC(=O)OCC(COC(=O)CCC(=O)NCCCc2ccc(O[C@@H]3O[C@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)c(OC)c2)(COC(=O)CCC(=O)NCCCc2ccc(O[C@@H]3O[C@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)c(OC)c2)COC(=O)CCC(=O)NCCCc2ccc(O[C@@H]3O[C@H](COCc4ccccc4)[C@H](OCc4ccccc4)[C@H](OCc4ccccc4)[C@H]3OCc3ccccc3)c(OC)c2)ccc1O[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,3279.882999999986,480.0400000000002,44,4,30.603600000000093,100,24
V1_5_344,O=C(OC[C@@H](O)COc1cccc([N+](=O)[O-])c1)c1ccccc1,317.297,98.9,7,1,2.1914999999999996,7,2
BR020262,CC1(C)C2=C(C=NNC(N)=O)CC[C@@H]1C2,207.27699999999993,67.47999999999999,4,3,1.7770000000000001,2,3
BR020420,CN1CCN(C(=O)c2ccc[nH]2)CC1,193.24999999999997,39.34,4,1,0.40229999999999994,1,2
BR020001,O=C1C(=CC2CCCCC2)CCCC1=CC1CCCCC1,286.45900000000006,17.07,1,0,5.752800000000006,2,3
V1_5_577,CC(=O)OC[C@]1(C)CC[C@]2(C)CC[C@]3(C)[C@H]4CC[C@]5(C)C(C)C(=O)CC[C@H]5[C@]4(C)CC[C@@]3(C)[C@@H]2C1,484.7650000000004,43.370000000000005,3,0,8.00020000000001,2,5
V1_5_266,O=C(CCC(=O)OCC(COC(=O)CCC(=O)OCc1ccccc1)(COC(=O)CCC(=O)OCc1ccccc1)COC(=O)CCC(=O)OCc1ccccc1)OCc1ccccc1,896.9390000000001,210.39999999999995,16,0,6.2400000000000055,28,4
BR010261,CC(=O)OC[C@H]1O[C@H](OCc2cn(C[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)[C@H](O)[C@@H]3O)nn2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,669.5970000000002,258.91999999999996,20,3,-2.6443799999999893,11,4
BR010657,COc1cc(C=O)ccc1O[C@@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,770.6900000000003,247.31999999999996,20,0,0.5062000000000066,15,3
BR010124,Cc1ccc(S(=O)(=O)N[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,333.362,136.32000000000002,8,5,-1.9267799999999984,4,2
BR010272,CC(=O)OC[C@@H]1O[C@@H](NS(=O)(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,487.4830000000003,160.6,12,1,0.04800000000000071,8,2
BR010289,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1NS(=O)(=O)c1cccc2ccccc12,410.44800000000015,145.19,9,5,-0.9381999999999981,5,3
BR010553,NC(COc1ccc2ccccc2c1)COc1ccc2ccccc2c1,343.42600000000004,44.480000000000004,3,2,4.778100000000004,6,4
V1_5_179,C=CCOc1cccc(/C=C/C(=O)Nc2cccc(C(=O)O)c2)c1,323.34800000000007,75.63,5,2,3.6015000000000015,7,2
BR020054,O=[N+]([O-])c1cccc([C@H](O)[C@@H]2CCCC/C2=N/Nc2nc(-c3ccc(Cl)cc3)cs2)c1,456.95500000000004,100.65,7,2,6.063400000000004,6,4
BR010596,[N-]=[N+]=NC(COc1cccc([N+](=O)[O-])c1)COc1cccc([N+](=O)[O-])c1,359.29800000000006,153.50000000000003,11,0,3.639700000000003,9,2
V1_5_437,O=C(N[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)c1ccccc1,445.4210000000001,198.39999999999998,12,8,-3.9594999999999922,6,3
V1_5_128,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@](C)(O)C3,320.473,57.53,3,2,4.234900000000003,1,4
V1_5_446,COC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)c(N)c1,491.44600000000014,230.85,14,9,-3.9416999999999938,7,3
BR020321,CO[C@H]1O[C@H](COS(=O)(=O)c2ccc(C)cc2)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,528.6230000000003,100.52000000000001,8,1,3.6033200000000027,11,4
BR010209,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](C)O[C@@H](OCc2cn([C@H]3CC[C@@]4(C)[C@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@H](C6=CC(=O)OC6)CC[C@]54O)C3)nn2)[C@@H]1OC(C)=O,727.8520000000001,174.6,14,1,4.1327000000000025,8,7
BR010033,C=CCOc1ccc(/C=C/C(=O)Nc2cccc(C(=O)O[C@@H]3[C@@H](O)[C@H](Oc4ccc(C=O)cc4OC)O[C@H](CO)[C@H]3O)c2)cc1,619.6230000000004,170.07999999999998,12,4,2.7678000000000003,13,4
BR010672,COc1cc(-c2nc3cc(C(=N)NC(C)C)ccc3[nH]2)ccc1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,486.52500000000015,173.17,11,7,0.7405699999999993,7,4
BR010640,Cc1ccc(OCC(=O)COc2ccc(C)cc2)cc1,270.328,35.53,3,0,3.3303400000000023,6,2
BR010031,O=C(NC(CN1C(=O)c2ccccc2C1=O)C(=O)O)OCc1ccccc1,368.34500000000014,113.01000000000002,8,2,1.6622000000000001,6,3
BR020228,C[C@@H]1C[S@+](=O)([O-])CCN1/N=C/c1ccc([N+](=O)[O-])o1,287.297,112.01,8,0,0.8556999999999998,3,2
BR020345,C/C=C/C(=O)O[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1C,242.27099999999996,53.99000000000001,5,0,1.3705999999999998,2,2
V1_5_863,O=c1c2ccccc2on1-c1ccccc1,211.22,35.14,3,0,2.5837000000000003,1,3
V1_5_779,COc1cc(CCCn2cc(-c3ccccc3)nn2)ccc1OC(=O)c1ccc(Cl)cc1,447.92200000000025,66.24000000000001,6,0,5.459100000000005,8,4
V1_5_2,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,564.4960000000002,250.96999999999994,14,10,-1.7543000000000006,4,5
V1_5_285,COc1cc(CCCN)ccc1O[C@@H]1O[C@H](COCc2ccccc2)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,703.8760000000003,90.63000000000002,8,2,7.663200000000009,19,6
V1_5_361,CC(C)(C)OC(=O)N1[C@@H](COc2cccc(OP(=O)(OCc3ccccc3)OCc3ccccc3)c2)COC1(C)C,583.6180000000002,92.76,9,0,7.357900000000008,11,4
V1_5_21,CCOC(=O)C=C(CC(=O)OCC)C(=O)OCC,258.2699999999999,78.90000000000002,6,0,0.9922,7,0
BR010650,Cc1ccc(OCCCOc2ccc(C)cc2)cc1,256.345,18.46,2,0,4.151340000000003,6,2
BR010274,CC(=O)OC[C@H]1O[C@@H](NS(=O)(=O)c2cccc3ccccc23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,537.5430000000003,160.6,12,1,1.201199999999999,8,3
BR020139,O=C(O)c1ccc(CCl)c([N+](=O)[O-])c1,215.59199999999998,80.44,5,1,2.0317999999999996,3,1
BR010154,CCCCCCNCc1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,369.458,111.41000000000001,7,5,0.5351999999999992,10,2
V1_5_392,CCOP(=O)(Nc1cccc(O)c1)OCC,245.215,67.79,5,2,2.9852000000000016,6,1
BR010630,CN1CCN(C(COc2ccc([N+](=O)[O-])cc2)COc2ccc([N+](=O)[O-])cc2)CC1,416.4340000000002,111.22,10,0,2.5768000000000004,9,3
V1_5_250,O=C(/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1)NCCCCNC(=O)/C=C/c1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,704.7260000000006,256.96,16,10,-2.216799999999993,15,4
BR010120,CC(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,221.20900000000003,119.25000000000001,7,5,-3.077599999999999,2,1
BR010278,CC(=O)N[C@H]1[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](COC(C)=O)O[C@@H]1NS(=O)(=O)c1ccc(C)cc1,500.5260000000002,163.39999999999998,12,2,-0.07057999999999565,8,2
V1_5_427,COC(=O)c1ccc(O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](OC(=O)c4ccccc4)[C@H]3OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)cc1,996.9710000000003,235.17999999999995,18,2,5.799600000000006,17,8
BR010227,C[C@]12CC[C@@H](I)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,484.41800000000035,46.53,3,1,5.047000000000005,1,5
BR020062,COc1ccc(-c2csc(N/N=C3/CCCC[C@H]3[C@@H](O)c3cccc([N+](=O)[O-])c3)n2)cc1,452.53600000000006,109.88,8,2,5.418600000000006,7,4
V1_5_221,COC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1,355.3430000000001,134.55,9,4,-1.2042999999999993,5,2
BR020332,CO[C@H]1O[C@H](CNC(=O)c2ccccc2I)[C@@H](O)[C@H](OC)[C@H]1OC,451.2570000000001,86.25000000000001,7,2,0.7831999999999992,6,2
BR010005,N=C(CNC(=O)CCc1ccc(Cl)cc1)C(=O)O,268.7,90.25000000000001,5,3,1.4931699999999999,6,1
V1_5_247,CC(=O)OC[C@H]1O[C@@H](Oc2ccc(CCC(=O)O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,496.46500000000026,160.96,12,1,1.1657000000000002,10,2
V1_5_497,COc1ccc(C(=O)NCCCc2ccccc2)cc1OC,299.37000000000006,47.56,4,1,3.0664000000000016,7,2
BR020128,O=C(NCCCOCCCNC(=O)c1ccc(-c2ccc(Br)cc2)o1)c1ccc(-c2ccc(Br)cc2)o1,630.3330000000002,93.71000000000001,7,2,6.6882000000000055,12,4
V1_5_228,COC(=O)c1ccc(O[C@@H]2O[C@H](CNC(C)=O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1,396.3960000000001,143.42000000000002,10,4,-1.060499999999998,6,2
BR020239,CO[C@H]1O[C@H](CNC(=O)c2ccc(COC(C)=O)c([N+](=O)[O-])c2)[C@@H](O)[C@H](O)[C@H]1O,414.3670000000001,177.69,12,4,-1.1582999999999992,7,2
V1_5_224,COC(=O)c1ccc(O[C@@H]2O[C@H](COS(=O)(=O)c3ccc(C)cc3)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1,509.5330000000002,157.69,11,3,0.5173200000000004,8,3
V1_5_1052,O=C(O)c1cnccn1,124.09899999999999,63.08,4,1,0.1747999999999999,1,1
V1_5_197,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)CCCCCCCCCCCCCCC)[C@H](Oc2cccc(C=O)c2)O[C@@H]2CO[C@H](c3ccccc3)O[C@@H]12,849.2030000000005,106.59000000000002,9,0,13.503199999999977,34,4
BR010211,C[C@]12CC[C@H](n3cc(CO[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)nn3)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,617.7400000000002,176.62,12,5,1.3926999999999994,6,7
BR010343,CC1(C)O[C@H]2O[C@H]([C@H]3COC(C)(C)O3)[C@H](OC/C=C/c3ccccc3)[C@H]2O1,376.449,55.38000000000001,6,0,3.1129000000000016,5,4
V1_5_288,O=C(CCc1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1)NCCCCNC(=O)CCc1ccc(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,708.7580000000006,256.96,16,10,-2.3779999999999912,17,4
BR010413,COc1ccc(OC[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)cc1,337.41600000000005,57.230000000000004,6,0,3.4460000000000024,4,2
BR010424,COc1cccc(OC[C@@H]2COC(C)(C)N2C(=O)OC(C)(C)C)c1,337.41600000000005,57.230000000000004,6,0,3.4460000000000024,4,2
V1_5_857,O=C(c1ccccc1O)N(O)c1ccccc1,229.23499999999999,60.769999999999996,4,2,2.4282000000000004,2,2
BR010631,Cc1ccc(OCC(COc2ccc(C)cc2)N2CCN(C)CC2)cc1,354.4940000000002,24.940000000000005,4,0,3.3772400000000022,7,3
V1_5_673,C[C@H]1[C@H](O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@@]2(C)C[C@H](O)[C@@]2(C)[C@@H]3C[C@](C)(CO)CC[C@]3(C)CC[C@]12C,460.7430000000004,60.69,3,3,6.192000000000008,1,5
BR010581,CS(=O)(=O)OC(COc1ccc([N+](=O)[O-])cc1)COc1ccc([N+](=O)[O-])cc1,412.3760000000002,148.11,11,0,2.3056,10,2
BR020443,CCOC(=O)C(C)O,118.13199999999998,46.53,3,1,-0.06970000000000004,2,0
BR020170,BrCc1cccc2cccnc12,222.085,12.89,1,0,3.1297000000000015,1,2
V1_5_689,CC1C(=O)CC[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,456.71100000000035,54.370000000000005,3,1,7.521700000000009,1,5
V1_5_104,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@]3(C)[C@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C,468.7660000000004,26.3,2,0,8.739700000000004,1,5
BR010070,CCCOc1ccc(CCC(=O)O)cc1,208.25699999999998,46.53,3,1,2.4926000000000004,6,1
V1_5_373,CCOP(=S)(OCC)C(F)(F)C(=O)C(OCc1ccccc1)[C@H](OCc1ccccc1)[C@@H](COCc1ccccc1)OCc1ccccc1,712.7920000000001,72.45000000000002,7,0,8.503800000000005,22,4
BR020304,CC1(C)O[C@H]2O[C@H](CNC(=O)/C=C/c3ccccc3)[C@H](O)[C@H]2O1,319.357,77.02000000000001,6,2,1.0532999999999997,4,3
BR020275,CC(=O)Nc1ccc(-c2ccco2)cc1,201.225,42.24,3,1,2.905000000000001,2,2
BR010410,COC(=O)c1ccc(OC[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)cc1,365.4260000000001,74.30000000000001,7,0,3.224000000000002,4,2
BR010305,CSCO[C@@H]1CO[C@@H](c2ccccc2)O[C@H]1[C@@H]1O[C@H](c2ccccc2)OC[C@H]1OCSC,478.6320000000003,55.38000000000001,6,0,4.626200000000004,9,4
BR010683,CC(C)(C)OC(=O)N=C(N)NC(=O)OC(C)(C)C,259.306,103.01,7,3,1.7609000000000001,0,0
BR020057,O=[N+]([O-])c1cccc([C@@H](O)[C@@H]2CCCC/C2=N\Nc2nc(-c3ccc(Cl)cc3)cs2)c1,456.95500000000004,100.65,7,2,6.063400000000004,6,4
V1_5_278,COc1cc(CCC(=O)O)ccc1O,196.20200000000003,66.76,4,2,1.418,4,1
V1_5_505,COc1ccc(/C=C/C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,354.4020000000001,53.99000000000001,5,0,4.016700000000004,8,2
BR020369,O=C1/C(=C/c2ccncc2)CCC/C1=C\c1ccncc1,276.33899999999994,42.85,3,0,3.6966000000000028,2,3
BR010351,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](OCCc2ccccc2)[C@@H]1O,284.308,99.38000000000001,6,4,-0.9544000000000004,5,2
BR020265,CN(C)c1ccc(/C=N/NC(N)=S)cc1,222.31699999999998,53.65,4,3,0.9196999999999997,3,1
V1_5_634,C=c1c(O)c(O)cc2c1=CC=C1C3=C(C)C[C@@]4(C)C[C@H](O)[C@@](C)(C(=O)OC)C[C@H]4[C@]3(C)CC[C@]12C,478.6290000000003,86.99,5,3,3.9631000000000034,1,5
BR010512,OC[C@H]1O[C@@H](Oc2ccc3ccccc3c2)[C@H](O)[C@@H](O)[C@@H]1O,306.314,99.38000000000001,6,4,0.018499999999999905,3,3
V1_5_423,COC(=O)c1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](O[C@@H]3O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1,770.6900000000003,247.31999999999996,20,0,0.4717000000000062,14,3
V1_5_716,C=CCc1cc(OC)c(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)cc1NC(C)=O,551.5450000000002,161.99,13,1,1.8439999999999999,11,2
BR020367,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CC/C1=C\c1ccc([N+](=O)[O-])cc1,350.33000000000004,103.35,7,0,4.332900000000003,4,3
BR010028,O=C(O)/C=C/c1ccc(Cl)cc1,182.606,37.3,2,1,2.4378,2,1
BR020417,CC(C)(C)OC(=O)n1cccc1C=O,195.218,48.3,4,0,2.0838,1,1
BR010309,CS(=O)(=O)O[C@@H]1CO[C@@H](c2ccccc2)O[C@H]1[C@@H]1O[C@H](c2ccccc2)OC[C@H]1O,436.4820000000002,100.52000000000002,8,1,1.9204999999999992,5,4
BR010260,CC(=O)OC[C@H]1O[C@@H](OCc2cn(C[C@H]3O[C@@H](n4cc(C)c(=O)[nH]c4=O)[C@H](O)[C@@H]3O)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,669.5970000000002,258.91999999999996,20,3,-2.6443799999999893,11,4
BR010688,COc1cc(-c2nc3cc(N=C(NC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)ccc3[nH]2)ccc1O[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1NC(C)=O,826.8570000000001,253.38999999999993,20,4,4.310300000000003,10,4
V1_5_129,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](C)(O)C3,320.473,57.53,3,2,4.234900000000003,1,4
BR020093,Clc1ccc2c(NCc3ccccc3)ccnc2c1,268.747,24.92,2,1,4.500300000000003,3,3
V1_5_817,CCCc1cc(OC)c2oc(=O)c(C(=O)c3ccccc3)cc2c1,322.36,56.51,4,0,3.9851000000000036,5,3
V1_5_359,CC(C)(C)OC(=O)N1[C@H](COc2cccc(O)c2)COC1(C)C,323.3890000000001,68.23,6,1,3.1430000000000016,3,2
V1_5_660,CC1C(=O)C[C@H](O)[C@H]2[C@]3(C)CC[C@@]4(C)[C@@H]5C[C@](C)(CO)CC[C@]5(C)CC[C@]4(C)[C@H]3CC[C@]12C,458.7270000000004,57.53,3,2,6.400200000000008,1,5
BR010363,C=CCc1ccc(OCCCO[C@@H]2[C@@H](O)[C@@H](O)O[C@H](CO)[C@H]2O)c(OC)c1,384.42500000000007,117.84000000000002,8,4,0.009099999999999664,10,2
BR020122,C#CCn1ccc(=O)c2ccc(Cl)cc21,217.65499999999997,22.0,2,0,2.2881,1,2
BR010619,Cc1ccc(OCC(COc2ccc(C)cc2)NCc2ccccc2)cc1,361.4850000000001,30.490000000000002,3,1,4.919640000000005,9,3
BR020331,CO[C@H]1O[C@H](CNC(=O)c2ccccc2I)[C@@H](OC(=O)/C=C/c2ccccc2)[C@H](OC)[C@H]1OC,581.4030000000001,92.32000000000002,8,1,3.047500000000001,9,3
BR020205,C(=NNc1nc(-c2ccccc2)cs1)c1ccncc1,280.356,50.17,4,1,3.6511000000000013,4,3
V1_5_367,CC(C)(C)OC(=O)N1[C@@H](COc2cccc(NP(=O)(OCc3ccccc3)OCc3ccccc3)c2)COC1(C)C,582.6340000000001,95.56000000000002,9,1,7.391000000000008,11,4
