id,smiles,MolWt,TPSA,HBA,HBD,MolLogP,NumRotatableBonds,RingCount,Lipinski
CHEMBL5208321,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(OC(=O)CCCNCCCCCCCCCCCCNCCCNC(=O)Oc4ccc5c(c4)[C@@]4(C)CCC[C@](C)(C(=O)O)[C@@H]4CC5)ccc3CC[C@@H]12,900.255,163.29,11,5,10.820899999999996,25,6,0
CHEMBL4757906,CCOC(=O)C1C(=N)OC(C)=C(C(C)=O)C12C(=O)Nc1ccc(S(=O)(=O)N3CCOCC3)cc12,491.5220000000003,152.16,11,2,0.9471700000000005,5,4,0
CHEMBL4169539,CC1(C)C(=O)C=C[C@@]2(C)[C@H]1CC[C@@]13C[C@@]4(C)C=C5C(=O)OC[C@]51[C@@]1(CO1)C(C4=O)[C@@H]23,408.4940000000002,72.97,5,0,3.031500000000001,0,7,1
CHEMBL3793423,CN1CCN(C(c2cccs2)c2c(O)ccc3ccccc23)CC1,338.4760000000001,26.71,3,1,3.9437000000000024,3,4,1
CHEMBL1645437,COc1cc(NC(C)CCCNC(=O)CC(N)C(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,615.7790000000001,152.51999999999998,11,6,4.611400000000004,17,4,0
CHEMBL2152311,CCCC(C)C(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,429.4920000000003,82.85,7,1,3.2585000000000024,6,4,1
CHEMBL4130276,C[n+]1cc2ccccc2c2cc(-c3ccc(-c4ccccc4)cc3)ccc21,346.45300000000003,3.88,1,0,6.151500000000005,2,5,0
CHEMBL4567306,CC(=O)Nc1cc(C(=O)Nc2cc(C(=O)NCCC(=N)N)n(C)c2)n(C)c1,373.41700000000003,147.03000000000003,10,6,0.6301700000000003,7,2,0
CHEMBL5268751,O=C(Nc1ccc2c(c1)OCO2)Nc1ccc(Cl)c(C(F)(F)F)c1,358.70300000000003,59.59,5,2,4.731500000000001,2,3,1
CHEMBL4130177,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCNC(=O)C#Cc2ccccc2Cl)[C@]1(C)O,836.42,199.26000000000002,15,4,3.2779000000000056,9,3,0
CHEMBL574037,CC(C)(C)C(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,415.46500000000026,82.85,7,1,2.868400000000001,3,4,1
CHEMBL2370751,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNC(=O)C(N)CCc2c[nH]c3ccccc23)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1806.9510000000005,729.8400000000001,45,27,-4.115199999999986,40,6,0
CHEMBL4537043,COC1CCN(CCNC(=O)c2cc(NC(=O)c3cc(NC(=O)c4ccc(/C=C/c5ccc(N(C)C)cc5)nc4)cn3C)cn2C)CC1,652.8,125.76000000000002,12,3,4.340200000000003,12,5,0
CHEMBL5181838,C[C@]1(C(=O)NCCCNCCCCCCCCCCCCNCCCNC(=O)[C@@]2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,827.2519999999998,122.72,8,6,9.911399999999999,23,6,0
CHEMBL4573534,C#CCNc1nc(Cl)c(C#N)cc1C#N,216.631,72.5,4,1,1.5234599999999998,2,1,1
CHEMBL504108,CC(C)SSc1ccccc1[N+](=O)[O-],229.32600000000002,43.14,3,0,3.7435000000000027,4,1,1
CHEMBL1650308,COc1cc(Cc2cnc(N)nc2N)cc(/C=C/C(=O)N2N=Cc3ccccc3C2c2cnc(N3CCOCC3)nc2)c1OC,607.6750000000001,167.20000000000002,13,4,2.8545000000000007,8,6,0
CHEMBL4456653,CO[C@]1(C)C[C@@H](C)[C@H](O)[C@H](C)CN(C)C[C@H](COCc2cn(-c3ccccn3)nn2)OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,893.133,201.67999999999998,18,3,2.8339000000000083,12,5,0
CHEMBL2408979,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCc1ccccc1,322.405,98.66,6,4,0.23100000000000076,9,1,1
CHEMBL4100291,CC[C@H](C)C(NC(=O)C(CCN)NC(=O)C(N)CC1CCCCC1)C(=O)NC(CCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CO)C(N)=O)C(C)C,1143.4869999999999,429.2999999999999,25,20,-1.7917000000000152,37,2,0
CHEMBL1668673,C=C1CC(C(=O)N2CCOCC2)N(C(=O)C(CCCC)CN(O)C=O)C1,367.44600000000014,90.39000000000001,8,1,0.6563000000000008,8,2,1
CHEMBL4464432,COc1ccccc1OCc1ccc(C(C)(C)NC(=O)c2ccc([N+](=O)[O-])o2)cc1,410.42600000000016,103.84,8,1,4.440500000000004,8,3,1
CHEMBL2370791,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNCc2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)cc2)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1899.0920000000003,694.51,45,24,-2.924999999999991,41,7,0
CHEMBL4295213,OCc1cc2c3ccccc3n(Cc3ccccc3)c2c(-c2c[nH]c3ccccc23)n1,403.4850000000001,53.84,4,2,5.8784000000000045,4,6,0
CHEMBL4436525,CC(C)c1ccc(-n2nc(COc3ccc(F)c(C(N)=O)c3F)oc2=O)cc1,389.3580000000001,100.35,7,2,2.905000000000001,6,3,1
CHEMBL4583479,C#CCNc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c(-c2ccccc2)c1C#N,502.6660000000002,87.77000000000001,6,2,6.031460000000005,11,4,0
CHEMBL5200320,C[C@]1(C(=O)NCCCNCCCCCCCNCCCNC(=O)[C@@]2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,757.1169999999997,122.72,8,6,7.96090000000001,18,6,0
CHEMBL4847704,O=C(CCC(=O)Nc1cccc2cccnc12)NCCCNCCCCCCCCCCNCCCNC(=O)CCC(=O)Nc1cccc2cccnc12,738.9780000000004,166.24,12,6,6.2332000000000045,27,4,0
CHEMBL4783657,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN3CCN(c4ccc(F)cc4)CC3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,787.0149999999998,129.89,11,2,6.3767000000000085,11,7,0
CHEMBL2334062,COC(=O)c1cccc2nc3c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cccc3nc12,400.38700000000006,131.23000000000002,9,3,0.7758999999999998,3,4,1
CHEMBL2152077,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccccc2)n1,422.4670000000001,102.74,6,5,5.405900000000003,4,5,0
CHEMBL2370716,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCNC(=O)c2ccccc2SC)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1770.8950000000004,705.1,44,24,-3.4285999999999968,38,5,0
CHEMBL4851739,Cc1ccc2c[n+](C)c3ccc(-c4ccc5ccn(-c6cccc(CCC(C)C)c6)c5c4)cc3c2c1,469.6520000000003,8.809999999999999,2,0,8.325420000000005,5,6,0
CHEMBL523274,Clc1cc2[nH]cc(-c3c[nH]cc3-c3c[nH]c4cc(Cl)c(Cl)cc34)c2cc1Cl,435.1410000000002,47.37,3,3,7.924900000000001,2,5,0
CHEMBL4217358,CCn1cc(-c2ccnc(N)n2)c2cc(Br)ccc21,317.19,56.730000000000004,4,2,3.462900000000001,2,3,1
CHEMBL3794332,CC1CCN(C(c2ccccc2)c2c(O)ccc3ccccc23)CC1,331.4590000000001,23.47,2,1,5.366700000000005,3,4,0
philipe_S47,CCCNC(=O)c1cc2ccccc2[nH]1,202.257,44.89,3,2,2.3076999999999996,3,2,1
CHEMBL5283479,C=CCOc1cc2oc3cc(OCC=C)c(OC)c(CC=C(C)C)c3c(=O)c2c(OC(=O)C(C)C)c1CC=C(C)C,560.6870000000004,84.19999999999999,7,0,7.663200000000008,13,3,0
CHEMBL467407,C=C(C)[C@H]1CC[C@H](C)C[C@@H]1c1c(O)cc(/C=C/c2ccccc2O)cc1O,364.48500000000007,60.69,3,3,6.069700000000007,4,3,0
CHEMBL4858024,O=C(NN=Cc1cc(I)c(O)c(I)c1)c1ccc(I)cc1,617.95,61.69,4,2,3.969900000000001,3,2,0
CHEMBL4856973,C[n+]1c2ccccc2c(-c2ccc(OC(F)(F)F)cc2)c2ccccc21,354.351,13.11,2,0,5.383100000000003,2,4,0
CHEMBL2370780,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNCc2cccc(F)c2)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1714.8250000000005,670.96,42,24,-3.743899999999999,38,5,0
CHEMBL4847657,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(N)n(C(=O)c3cccc(OC)c3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,610.7770000000005,146.62999999999997,10,3,4.556000000000005,7,5,0
CHEMBL5204028,C=C[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(-c3ccccc3[N+](=O)[O-])n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,582.7230000000005,148.31,10,2,5.378500000000005,7,5,0
CHEMBL1766466,CCCCCNC(=O)CCNC(=O)C(O)[C@@](C)(CO)Cc1ccccc1,364.4860000000001,98.66000000000001,6,4,1.4013000000000004,12,1,1
leonardo_47,CCCOC(=O)CSc1ccc2c(n1)SCC(=O)N2,298.389,68.28999999999999,5,1,2.1711,5,2,1
CHEMBL5183527,CCCCNc1cc(/C=C/c2ccc(N(C)C)cc2)[n+](C)c2ccccc12,360.5250000000001,19.15,3,1,5.112700000000005,7,3,0
CHEMBL187265,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,260.20099999999996,111.13000000000001,6,4,1.7685999999999997,0,3,1
CHEMBL4780761,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN3CCN(c4ccccc4F)CC3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,787.0149999999998,129.89,11,2,6.3767000000000085,11,7,0
CHEMBL1091379,CC(C)CCOc1ccc2ccccc2c1-c1c(OCC(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)OCc2ccccc2)ccc2ccccc12,902.15,222.48,14,9,6.890200000000009,26,5,0
CHEMBL3735480,N=C(N)NCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCN=C(N)N)C(=O)NCc1cn(Cc2ccccc2)nn1,686.826,286.11999999999995,17,14,-0.7196299999999938,19,4,0
CHEMBL4467364,CCCCCCCCCCCCCCCCNC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2N)[C@H](O)[C@@H](N)[C@@H]1O,707.951,274.41,15,15,-1.2127999999999917,22,3,0
CHEMBL3734820,N=C(N)NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NCc1cn(Cc2cc(Cn3cc(CNC(Cc4c[nH]c5ccccc45)C(=O)NC(CCCN=C(N)N)C(=O)O)nn3)cc(Cn3cc(CNC(Cc4c[nH]c5ccccc45)C(=O)NC(CCCN=C(N)N)C(=O)O)nn3)c2)nn1)C(=O)O,1438.6350000000002,565.49,36,24,0.2312699999999907,42,10,0
CHEMBL5265794,CCCOc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,299.326,75.63,5,2,3.4259000000000013,6,2,1
CHEMBL5195115,CNc1nc(O)c([C@H](C)c2c[nH]c3cccc(C)c23)o1,271.32,74.08000000000001,5,3,3.3634200000000014,3,3,1
CHEMBL5286888,CCOC(=O)C1O[C@@H](n2ccc(N)nc2=O)C=C[C@@H]1NC(=O)C[C@@H](N)CCN(C)C(=N)N,450.5000000000002,204.67000000000002,13,8,-1.740229999999995,9,2,0
CHEMBL4779946,COc1cc2oc3cc(O)c(OC)c(C=CC(C)C)c3c(=O)c2c2c1CCC(C)(C)O2,424.49300000000034,78.13000000000001,6,1,5.441800000000005,4,4,0
CHEMBL4866185,CC(=O)NCC1CN(c2ccc(-c3ccc(COC(=O)c4ccccc4)cc3)c(F)c2)C(=O)O1,462.47700000000015,84.94000000000001,7,1,4.3110000000000035,7,4,1
CHEMBL4125681,NCCCCC(N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCNc1c2ccccc2nc2ccccc12)C(=O)NC(CCCCNc1c2ccccc2nc2ccccc12)C(=O)NC(CCCCN)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,1689.178,577.4299999999998,33,29,4.58039999999998,61,7,0
CHEMBL4749810,CC[C@H](C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)NC(CS)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(C(=O)NC(C(=O)NC(C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,4024.40599999999,1427.559999999999,89,62,-4.625520000000124,135,5,0
CHEMBL5189583,C=CCc1ccc(OCC(=O)NCCCCN)c(-c2ccc(OCC(=O)NCCCCN)c(CC=C)c2)c1,522.6900000000004,128.70000000000002,8,6,3.278400000000002,19,2,0
CHEMBL5268463,Cc1[nH]c(C(=O)Nc2nc3c(N4CC(C)OC(C)C4)cc(C(=O)O)cc3s2)c(Cl)c1Cl,483.3770000000002,107.55,8,3,4.803720000000003,4,4,1
CHEMBL1645432,COc1cc(NC(C)CCCNC(=O)NC(CCCN)C(=O)NCCCC(C)Nc2cc(OC)cc3cccnc23)c2ncccc2c1,658.8480000000002,164.54999999999995,12,7,5.184500000000005,19,4,0
CHEMBL5277538,O=C(Nc1ccc(F)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,332.68399999999997,41.13,3,2,5.1419000000000015,2,2,0
CHEMBL4856367,C[n+]1c2ccccc2c(-c2cccc([N+](=O)[O-])c2)c2ccccc21,315.35200000000003,47.019999999999996,4,0,4.392700000000003,2,4,1
CHEMBL1288855,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C23CC4CC(CC(C4)C2)C3)NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C23CC4CC(CC(C4)C2)C3)NC(=O)C(CCCN)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CCCN)NC1=O,1782.3440000000014,545.9399999999998,34,24,1.2434000000000065,28,13,0
CHEMBL4452453,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CNC(=O)c4ccccc4-c4c5ccc(=O)cc-5oc5cc(O)ccc45)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,797.8150000000003,341.9200000000001,19,16,-3.2698999999999905,9,7,0
CHEMBL468347,COC(=O)C(C)(O)[C@](O)(C[C@H](C)CC/C=C(/C)CC/C=C(/C)CCCC1=CCN(CC(=O)O)C1=O)C(=O)OC,551.6770000000005,150.67,10,3,3.3172000000000006,17,1,0
CHEMBL4751378,CCOc1cccc(C2CC(COc3ccc(F)c(C(N)=O)c3F)=NO2)c1,376.35900000000004,83.14,6,2,3.3588000000000013,7,3,1
CHEMBL3216176,COc1cc(NC(C)CCCNCC(=O)NCCCC(C)Nc2cc(OC)cc3ccc(C(C)(C)C)nc23)c2nc(C(C)(C)C)ccc2c1,670.943,109.43,9,4,7.962400000000009,16,4,0
CHEMBL4878911,CCCc1ccc(-c2cn(CC(=O)NNC(=O)O[C@@H]3C(C)C(=O)O[C@H](CC)[C@@]4(C)OC(=O)O[C@@H]4[C@@H](C)N(C)C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]4O[C@H](C)C[C@H](N(C)C)[C@H]4O)[C@H]3C)nn2)cc1,902.0999999999999,225.36999999999995,19,4,3.8340000000000067,10,5,0
philipe_S43,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,266.253,118.72000000000001,7,4,0.24139999999999912,6,1,1
philipe_S18,N#Cc1ccccc1OCC(O)COc1ccccc1C#N,294.31,86.27000000000001,5,1,2.24866,6,2,1
CHEMBL4441795,CC(C)CCOc1ccccc1-c1ccccc1OCc1cn(C[C@@H](CCCCN)NC(=O)OCc2ccccc2)nn1,585.7490000000004,113.52,9,3,6.373000000000006,17,4,0
CHEMBL5191314,C=C[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(-c3cccc(F)c3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,555.7160000000005,105.17,7,2,5.609400000000006,6,5,0
philipe_S27,CC(=O)N[C@H]1[C@@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1n1cc(CC2C(=O)C(=O)c3ccccc3C2=O)nn1,458.4270000000002,180.94,12,4,-1.798699999999998,5,4,0
CHEMBL502459,CC(=O)Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(C[C@@H]6/C=C\CCCCN6[C@H]34)C5)nccc12,606.8110000000003,81.69,7,2,6.7811000000000075,2,8,0
CHEMBL4576318,C[n+]1c(/C=C/c2cc3ccccc3[nH]2)cc(N2CCCCC2)c2ccccc21,368.5040000000002,22.909999999999997,3,1,5.306300000000005,3,5,0
CHEMBL4542413,N#C/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)c1ccccc1,278.267,84.0,5,0,3.384680000000002,4,2,1
CHEMBL2370734,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNC(=O)C(N)CCCCCCCC)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1775.9779999999998,714.0500000000001,44,26,-3.4786999999999875,44,4,0
serafim_CPD2,N#Cc1cccc(OCC(N)COc2cccc(C#N)c2)c1,293.32599999999996,92.06,5,2,2.2150600000000003,6,2,1
CHEMBL4586679,Cc1ccc2nc(Cl)c(C=O)cc2c1,205.64400000000003,29.96,2,0,3.009120000000001,1,2,1
CHEMBL566666,Cc1c(CN(C)C(=O)C=Cc2cnc3c(c2)CC2(CCN(C)CC2)C(=O)N3)sc2ccc(F)cc12,492.62000000000023,65.54,6,1,4.622220000000004,4,5,1
CHEMBL4643003,CC[C@H]1OC(=O)C(C)C(=O)C(C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(OC)CC(C)C(=O)C(C)[C@@H](OC(=O)NCCn2cc(-c3cccc(C)c3)nn2)[C@]1(C)O,816.0059999999999,200.87000000000003,16,3,3.723720000000007,10,4,0
CHEMBL4646984,CCCC(=O)C1C(=O)/C(=C/c2ccccc2)N(C(C)=O)C1=O,299.3260000000001,71.52000000000001,5,0,1.9707000000000001,4,2,1
CHEMBL4205014,O=C(Cc1ccccc1Cl)N1CCC(c2nccs2)C1,306.818,33.2,3,0,3.355100000000002,3,3,1
CHEMBL108821,N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2,409.8200000000002,88.56,6,3,2.7026000000000012,3,5,1
CHEMBL4864875,CC(C)=CCc1c(OCC2CC2)cc(/C=C/c2ccc(F)cc2)c(C(=O)O)c1O,396.45800000000014,66.76,4,2,5.697400000000005,8,3,0
CHEMBL4778590,C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN3CCN(c4ccc([N+](=O)[O-])cc4)CC3)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,814.0219999999998,173.03,14,2,6.1458000000000075,12,7,0
CHEMBL4077835,CN(C)CCCCCOC(=O)c1c2c(n3cc(Br)ccc13)C(=O)c1ncccc1C2=O,484.3500000000002,80.98,7,0,3.760900000000003,7,4,1
CHEMBL4873448,CC(C)=CCc1c(OCc2ccccc2)cc(/C=C/c2ccc(F)cc2)c(C(=O)O)c1O,432.4910000000002,66.76,4,2,6.487600000000005,8,3,0
CHEMBL5206868,C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)ccc([C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)c21,510.4950000000002,159.05,10,5,1.9801000000000006,6,5,0
CHEMBL399320,CCCCCCC=C(C)CC(=O)Cc1nc(O)c(CCCC)o1,321.4610000000001,63.33,4,1,5.141200000000006,12,1,0
philipe_S35,C#CCOc1c(C=CC(=C)C)c(O)c2ccccc2c1O,280.323,49.69,3,2,3.852300000000002,4,2,1
CHEMBL4241132,CCOP(=O)(CCCCCCn1nnc2c1C(=O)c1ccccc1C2=O)OCC,419.4180000000002,100.38000000000001,8,0,3.8800000000000034,11,3,1
CHEMBL1831114,CCN(CC)C(=O)c1c2c(n3cc(Br)ccc13)C(=O)c1ncccc1C2=O,426.27000000000015,71.75,6,0,3.3542000000000023,3,4,1
CHEMBL4764534,C/C=C(\C)[C@]1(O)C=C[C@@H]2CC(C)=CC[C@H]2[C@]1(O)/C=C/C=C/C=C\C=C\C(=O)O,382.5,77.76,4,3,4.266500000000003,6,2,1
CHEMBL4079483,CN1CCN(CCCCCCOC(=O)c2c3c(n4cc(Br)ccc24)C(=O)c2ncccc2C3=O)CC1,553.457,84.22,8,0,3.836800000000003,8,5,0
CHEMBL4288526,COc1ccc2c(c[n+]3c4c2cc(Cc2ccccc2[N+](=O)[O-])c2c5c(cc(c24)CC3)OCO5)c1OC,495.5110000000004,83.94000000000001,8,0,5.234700000000005,5,7,0
CHEMBL4758541,Cc1nc(-c2ccc(-c3ccccc3)cc2)sc1-c1cc(C(=O)Nc2ccc(C(F)(F)F)cc2)[nH]n1,504.53700000000015,70.67,5,2,7.4467200000000044,5,5,0
CHEMBL5172407,C=C[C@]1(C)C[C@@H](OC(=O)CSc2n[nH]c(-c3ccc(C(F)(F)F)cc3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,605.7230000000004,105.17,7,2,6.489100000000008,6,5,0
CHEMBL4873750,Cc1cccc(-c2c3ccccc3[n+](C)c3ccccc23)c1,284.382,3.88,1,0,4.792920000000003,1,4,1
serafim_CPD8,COC(=O)c1cccc(OCC(N)COc2cccc(C(=O)OC)c2)c1,359.3780000000001,97.08,7,2,2.0448999999999997,8,2,1
CHEMBL2370779,CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CCO)C(=O)NC1C(=O)NCC(=O)NC(CCCNCc2cc3ccccc3o2)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC([C@H](C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1736.8560000000004,684.1,43,24,-3.1368000000000045,38,6,0
CHEMBL4543700,CCCCc1ccc(-n2nc(COc3ccc(F)c(C(N)=O)c3F)oc2=O)cc1,403.3850000000001,100.35,7,2,3.124200000000001,8,3,1
CHEMBL4099991,COc1cc(C2=NN(C(C)=O)C(c3cccc(Nc4ccnc5cc(Cl)ccc45)c3)C2)cc(OC)c1OC,531.0120000000003,85.28,8,1,6.355200000000006,7,5,0
CHEMBL550491,CN1C(=O)[C@@]23Cc4ccc([N+](=O)[O-])cc4N2C(=O)[C@@]1(CO)SS3,353.38100000000003,103.99,8,1,0.7357999999999996,2,5,1
CHEMBL4528221,CC(C)CCOc1ccccc1-c1ccccc1OCc1cn(C(CCCN=C(N)N)C(=O)N[C@H](CCCCN)Cn2cc(C3CCCCC3)nn2)nn1,741.9859999999995,199.39999999999998,14,7,5.496900000000004,22,5,0
CHEMBL465553,COc1c(OC(C)=O)cc2oc3cc(OC(C)=O)c(CC=C(C)C)c(O)c3c(=O)c2c1C=CC(C)C,494.5400000000003,112.27000000000001,8,1,5.6889000000000065,7,3,0
CHEMBL258224,Oc1cc(Br)cc(Br)c1Oc1ccc(Br)cc1Br,501.7940000000001,29.46,2,1,6.234500000000002,2,2,0
CHEMBL4472355,CC1=CC2c3c(O)c(O)c4oc5cc(O)cc(O)c5c(=O)c4c3C(c3cc(O)c(O)c4oc5cc(O)cc(O)c5c(=O)c34)C2C(C)(C)C1,652.6080000000002,222.25999999999993,12,8,6.072100000000007,1,8,0
